task,dataset,llm_summarizer,summarization_prompt,judging_llm,judging_prompt,metric,score,label
REGRESSION,advertising_dataset,llama4,zeroshot,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,advertising_dataset,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_instruction,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,llama4,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot,llama4,judge_zeroshot,Completeness,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,advertising_dataset,llama4,chain_of_thought,llama4,judge_zeroshot,Accuracy,2,Average
REGRESSION,advertising_dataset,llama4,chain_of_thought,llama4,judge_zeroshot,Clarity,3,Good
REGRESSION,advertising_dataset,llama4,chain_of_thought,llama4,judge_zeroshot,Completeness,2,Average
REGRESSION,advertising_dataset,llama4,chain_of_thought,llama4,judge_zeroshot,Relevance,3,Good
REGRESSION,advertising_dataset,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_CoT,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_CoT,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,llama4,zeroshot_CoT,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,advertising_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot+instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot+instruction,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot+instruction,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,llama4,fewshot+instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,advertising_dataset,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Clarity,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Completeness,2,Average
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Relevance,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Fair
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,2,Fair
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Clarity,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
REGRESSION,advertising_dataset,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,advertising_dataset,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Completeness,2,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Clarity,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Completeness,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,advertising_dataset,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,534_cps_85_wages,llama4,zeroshot,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,534_cps_85_wages,llama4,zeroshot,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,534_cps_85_wages,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,534_cps_85_wages,llama4,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot_instruction,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,534_cps_85_wages,llama4,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
REGRESSION,534_cps_85_wages,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,534_cps_85_wages,llama4,fewshot,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,llama4,fewshot,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,llama4,fewshot,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,534_cps_85_wages,llama4,fewshot,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,534_cps_85_wages,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,llama4,chain_of_thought,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,llama4,chain_of_thought,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,llama4,chain_of_thought,llama4,judge_zeroshot,Completeness,4,Excellent
REGRESSION,534_cps_85_wages,llama4,chain_of_thought,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
REGRESSION,534_cps_85_wages,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
REGRESSION,534_cps_85_wages,llama4,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot_CoT,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot_CoT,llama4,judge_zeroshot,Completeness,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot_CoT,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,534_cps_85_wages,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,llama4,fewshot+instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,llama4,fewshot+instruction,llama4,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,llama4,fewshot+instruction,llama4,judge_zeroshot,Completeness,4,Excellent
REGRESSION,534_cps_85_wages,llama4,fewshot+instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,534_cps_85_wages,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Accuracy,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Relevance,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
REGRESSION,534_cps_85_wages,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Completeness,2,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Clarity,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,534_cps_85_wages,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,196_autoMpg,llama4,zeroshot,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,196_autoMpg,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,196_autoMpg,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot_instruction,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,196_autoMpg,llama4,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,196_autoMpg,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,196_autoMpg,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,fewshot,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,196_autoMpg,llama4,fewshot,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,fewshot,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,196_autoMpg,llama4,fewshot,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,196_autoMpg,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,196_autoMpg,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,chain_of_thought,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,196_autoMpg,llama4,chain_of_thought,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,chain_of_thought,llama4,judge_zeroshot,Completeness,4,Excellent
REGRESSION,196_autoMpg,llama4,chain_of_thought,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
REGRESSION,196_autoMpg,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,196_autoMpg,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
REGRESSION,196_autoMpg,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
REGRESSION,196_autoMpg,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,fewshot+instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,196_autoMpg,llama4,fewshot+instruction,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,llama4,fewshot+instruction,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,196_autoMpg,llama4,fewshot+instruction,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
REGRESSION,196_autoMpg,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
REGRESSION,196_autoMpg,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
REGRESSION,196_autoMpg,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
REGRESSION,196_autoMpg,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Accuracy,4,Excellent
REGRESSION,196_autoMpg,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Clarity,4,Excellent
REGRESSION,196_autoMpg,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Completeness,3,Good
REGRESSION,196_autoMpg,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Relevance,4,Excellent
REGRESSION,196_autoMpg,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
